,CV,TL,AL,TWC,AWC,TSC,ASC,TALRATIO,TAWCRATIO,TASCRATIO,TP,AP,TAPD,TAPMEAN,TS,AS,TASD,TASMEAN,TSCCRATIO,ASCCRATIO,TASCCRATIO,TASCCD,TKWC,AKWC,TAKWCRATIO,TMIKWP,AMIKWP,TMIKWS,AMIKWS,AFSP,TAFSPMEAN,TAFSPD,AFSS,TAFSSMEAN,TAFSSD,TMIKWAORATIO,TKWAORATIO,TKWAOWRATIO,TKWPMEAN,AKWPMEAN,TAKWPMEAN,TAKWPD,TKWPWMEAN,AKWPWMEAN,TAKWPWMEAN,TAKWPWD,TAMIKWFP,TAMIKWDIST,TAKWDIST
249,3.0,52,4194,7,796,1,32,0.01239866475917978,0.008793969849246231,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.17477348593228423,0.5501626613495645,0.07861963977843807,0.7142857142857143,0.02512562814070352,28.428571428571427,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.7999999999999999,0.39999999999999997,0.7999999999999999,0.003432494279176201,-1.640481436970422,-2.4344878556890963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17505720823798626,-0.43031691485299733,-0.10870561282932417
250,3.5,73,2029,12,340,1,19,0.035978314440611135,0.03529411764705882,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1506849315068493,0.18087727944800394,0.833078272554216,0.030192347941154635,0.75,0.058823529411764705,12.75,0.0,0.0,0.0,0.0,-0.1875,-0.09375,-0.1875,0.5,0.25,0.5,0.031026252983293555,-0.9232440186302765,-2.0572285884041976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16467780429594273,-0.13249907986750092,-0.07100478468899521
251,3.5,39,2385,5,395,1,22,0.016352201257861635,0.012658227848101266,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.1740041928721174,0.5894346617238183,0.07144009030801485,0.8,0.05063291139240506,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008830022075055188,-1.9571281976768131,-2.849092298635001,0.0,0.015,0.0075,0.015,0.0,0.0033439801004809923,0.0016719900502404962,0.0033439801004809923,0.08388520971302428,-0.24004424778761063,-0.2079646017699115
252,4.0,67,2700,11,421,1,18,0.024814814814814814,0.026128266033254157,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14925373134328357,0.14592592592592593,1.0228047579362072,-0.0033278054173576377,0.7272727272727273,0.047505938242280284,15.30909090909091,0.0,0.0,0.0,0.0,0.05000000000000002,0.02500000000000001,0.05000000000000002,0.5,0.25,0.5,0.0211864406779661,-1.0018441406983702,-1.8823800375499549,0.0,0.002500000000000001,0.0012500000000000005,0.002500000000000001,0.0,0.00020995139028678222,0.00010497569514339111,0.00020995139028678222,0.012711864406779662,-0.14012738853503184,-0.06644983511767628
253,4.0,59,534,8,85,1,4,0.1104868913857678,0.09411764705882353,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847457627118644,0.14794007490636704,0.5728384466852606,0.06319431219450264,0.875,0.23529411764705882,3.71875,0.0,0.0,0.0,0.0,-0.020833333333333343,-0.010416666666666671,-0.020833333333333343,0.3458333333333334,0.1729166666666667,0.3458333333333334,0.010309278350515464,-1.5096504795465824,-2.310123123227232,-0.042857142857142864,-0.01625,-0.029553571428571433,0.026607142857142864,-0.012744239252580647,-0.0015091979856063716,-0.007126718619093509,0.011235041266974275,0.6494845360824743,0.2916666666666667,0.2152777777777778
254,3.5,75,542,16,108,1,3,0.13837638376383765,0.14814814814814814,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.18265682656826568,0.875959595959596,0.022656826568265676,0.5625,0.18518518518518517,3.0375,0.0,0.0,0.0,0.0,0.11666666666666668,0.05833333333333334,0.11666666666666668,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.0,-1.505149978319906,-2.681158273336295,0.0,-0.0025,-0.00125,-0.0025,0.0,-0.00031248620832689274,-0.00015624310416344637,-0.00031248620832689274,1.0,0.0,0.38976377952755903
255,4.0,81,879,15,157,1,7,0.09215017064846416,0.09554140127388536,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.15699658703071673,0.9436392914653784,0.008848438882568588,0.4,0.12738853503184713,3.14,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.43333333333333335,0.21666666666666667,0.43333333333333335,0.005747126436781609,-1.286306738843275,-2.5323876073527076,0.08333333333333333,0.065,0.07416666666666666,-0.018333333333333326,0.005399743475334086,0.018220130647091666,0.011809937061212876,0.01282038717175758,0.3563218390804598,-0.2947976878612717,0.03275529865125241
256,4.0,94,4215,15,710,1,20,0.022301304863582443,0.02112676056338028,0.05,0.0,0.5,0.5,0.25,0.0,0.5,0.5,0.5,0.1276595744680851,0.16132858837485173,0.7913016270337921,0.03366901390676663,0.6666666666666666,0.028169014084507043,23.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003694581280788177,-1.4945826812703573,-2.6027618688590075,0.0,-0.04,-0.02,-0.04,0.0,-0.0034448963473968927,-0.0017224481736984464,-0.0034448963473968927,0.009852216748768473,0.13604603370324703,-0.3363369060039837
257,3.5,55,2073,10,386,1,19,0.02653159671972986,0.025906735751295335,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14545454545454545,0.17462614568258564,0.8329482672024108,0.02917160022804019,0.8,0.05181347150259067,15.440000000000001,0.0,0.0,0.0,0.0,0.7,0.35,0.7,0.6000000000000001,0.30000000000000004,0.6000000000000001,0.0,-1.6079421735539168,-2.5123501581314054,0.0,0.034999999999999996,0.017499999999999998,0.034999999999999996,0.0,0.006350919275488369,0.0031754596377441846,0.006350919275488369,1.0,0.0,-0.44841675178753826
258,4.5,54,2404,10,465,1,20,0.022462562396006656,0.021505376344086023,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12962962962962962,0.17845257903494177,0.7264093930760597,0.04882294940531215,0.6,0.043010752688172046,13.949999999999998,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.55,0.275,0.55,0.0038910505836575876,-1.4099331233312946,-2.2630307017147975,0.0,0.02,0.01,0.02,0.0,0.00361430959010703,0.001807154795053515,0.00361430959010703,0.1264591439688716,-0.6335282651072125,-0.21637426900584794
259,3.5,63,6251,12,1188,1,44,0.010078387458006719,0.010101010101010102,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1746031746031746,0.17245240761478164,1.012471655328798,-0.0021507669883929492,0.6666666666666666,0.016835016835016835,39.6,0.0,-0.1,0.0,0.07083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0015527950310559005,-1.4197197829952797,-2.2957024845074767,-0.04375,-0.017499999999999998,-0.030625,0.02625,-0.004496065619160841,-0.0010120663101238932,-0.0027540659646423673,0.0034839993090369477,0.02406832298136646,-0.8795648795648796,-0.11688311688311688
260,3.5,50,2709,8,450,1,14,0.01845699520118125,0.017777777777777778,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15503875968992248,0.774,0.03503875968992248,0.875,0.044444444444444446,19.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001984126984126984,-1.3222192947339193,-1.9318388707903456,0.0,-0.0025,-0.00125,-0.0025,0.0,-0.00012844981898794023,-6.422490949397011e-05,-0.00012844981898794023,0.015873015873015872,-0.9721669980119284,-0.14844267726971505
261,4.0,88,1285,13,233,1,10,0.06848249027237355,0.055793991416309016,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14772727272727273,0.17120622568093385,0.8628615702479339,0.02347895295366112,0.6153846153846154,0.08583690987124463,7.1692307692307695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036496350364963502,-1.207301641442114,-2.2731871441906497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3467153284671533,-0.31135531135531136,-0.21310062486533077
262,3.5,28,171,3,33,1,2,0.16374269005847952,0.09090909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.15789473684210525,0.9047619047619048,0.015037593984962405,1.0,0.45454545454545453,2.2,0.0,0.0,0.0,0.0,-0.125,-0.0625,-0.125,0.25,0.125,0.25,0.0,-3.2182728535714475,-4.234128553463327,0.0,-0.041666666666666664,-0.020833333333333332,-0.041666666666666664,0.0,-0.012709348569899522,-0.006354674284949761,-0.012709348569899522,1.0,0.0,0.0
263,4.5,68,386,11,56,1,1,0.17616580310880828,0.19642857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1323529411764706,0.17357512953367876,0.7625109745390694,0.04122218835720817,0.8181818181818182,0.35714285714285715,2.290909090909091,0.0,0.0,0.0,0.0,-0.09796626984126984,-0.04898313492063492,-0.09796626984126984,0.3692460317460317,0.18462301587301586,0.3692460317460317,0.0,-0.6471383660631504,-1.2000043753886942,0.0,-0.0035714285714285713,-0.0017857142857142857,-0.0035714285714285713,0.0,-0.0002687273304694946,-0.0001343636652347473,-0.0002687273304694946,1.0,0.0,-0.2571428571428571
264,4.5,63,2905,10,536,1,25,0.021686746987951807,0.018656716417910446,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.16901893287435457,0.9391264992079655,0.01028877414419585,0.5,0.03731343283582089,13.4,0.0,0.0,0.0,0.0,-0.425,-0.2125,-0.425,0.1,0.05,0.1,0.0032679738562091504,-1.6728080698387244,-2.5401354898124975,-0.015000000000000003,0.007499999999999998,-0.0037500000000000025,0.0225,-0.002374753931699809,0.0021384250554465356,-0.00011816443812663678,0.004513178987146345,0.17320261437908496,-0.10965630114566285,-0.2957320911494397
265,3.0,62,2813,10,477,1,20,0.022040526128688235,0.020964360587002098,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.16032705296836117,0.8048065231385452,0.03129479490384504,0.5,0.041928721174004195,11.924999999999999,0.0,0.0,0.0,0.0,-0.3888888888888889,-0.19444444444444445,-0.3888888888888889,0.8333333333333334,0.4166666666666667,0.8333333333333334,0.0018975332068311196,-1.4913616938342726,-2.249129465220646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6204933586337761,0.23954372623574144,-0.14426302840527844
266,4.0,63,252,10,38,1,1,0.25,0.2631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12698412698412698,0.19444444444444445,0.6530612244897959,0.06746031746031747,0.7,0.5263157894736842,1.33,0.0,0.0,0.0,0.0,-0.07777777777777779,-0.038888888888888896,-0.07777777777777779,0.3944444444444445,0.19722222222222224,0.3944444444444445,0.0196078431372549,-1.0086001717619175,-1.616123302570023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.64,0.43200000000000005
267,3.0,57,3004,11,536,1,19,0.018974700399467376,0.020522388059701493,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.16378162450066577,0.8569390957067465,0.023430747307683325,0.6363636363636364,0.03731343283582089,17.054545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016778523489932886,-1.5991550006845552,-2.4286659383933,0.0,-0.02,-0.01,-0.02,0.0,-0.0013396760467629817,-0.0006698380233814908,-0.0013396760467629817,0.050335570469798654,-0.9025210084033614,-0.466890756302521
268,3.5,44,1817,8,321,1,16,0.024215740231150248,0.024922118380062305,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.15960374243258119,0.8543887147335422,0.023240106068944832,0.75,0.06230529595015576,12.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.00821917808219178,-1.3318439430782008,-2.164034536163942,-0.03333333333333333,0.0,-0.016666666666666666,0.03333333333333333,-0.004825910191406774,0.0,-0.002412955095703387,0.004825910191406774,0.038356164383561646,-0.24725274725274726,-0.30122818358112474
269,4.5,69,2251,11,382,1,20,0.03065304309195913,0.028795811518324606,0.05,0.0,-0.20476190476190478,-0.20476190476190478,-0.10238095238095239,0.0,-0.20476190476190478,-0.20476190476190478,-0.20476190476190478,0.14492753623188406,0.1701466015104398,0.8517803761304726,0.025219065278555747,0.7272727272727273,0.05235602094240838,13.89090909090909,-0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045045045045045045,-1.0241336797167193,-1.9319717880837073,-0.10491071428571429,-0.06571428571428571,-0.0853125,0.039196428571428577,-0.014837189708370557,-0.008988724280640233,-0.011912956994505395,0.005848465427730324,0.05630630630630631,-0.44243792325056436,-0.17671718800386974
270,4.0,94,898,15,155,1,10,0.10467706013363029,0.0967741935483871,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1595744680851064,0.17483296213808464,0.9127253015313729,0.015258494052978244,0.7333333333333333,0.12903225806451613,5.683333333333333,0.0,0.0,0.0,0.0,-0.08333333333333333,-0.041666666666666664,-0.08333333333333333,0.7166666666666667,0.35833333333333334,0.7166666666666667,0.0053475935828877,-1.041392685158225,-1.6337087159089085,-0.01515151515151515,-0.03833333333333333,-0.02674242424242424,-0.02318181818181818,-0.004505539129700228,-0.007556274069216157,-0.006030906599458192,-0.003050734939515929,0.08021390374331551,-0.8494623655913979,-0.28589500316255534
271,5.0,81,1538,13,271,1,12,0.05266579973992198,0.04797047970479705,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.16644993498049415,0.6675347222222222,0.05533882386938305,0.6923076923076923,0.07380073800738007,9.38076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,-1.1432987456593737,-2.0053985177175186,0.0,0.030000000000000006,0.015000000000000003,0.030000000000000006,0.0,0.007184780807197462,0.003592390403598731,0.007184780807197462,0.05555555555555555,-0.47322404371584703,-0.3609538002980626
272,3.5,43,3508,6,737,1,30,0.01225769669327252,0.008141112618724558,0.03333333333333333,0.0,0.35,0.35,0.175,0.0,0.35,0.35,0.35,0.09302325581395349,0.18814139110604333,0.49443269908386184,0.09511813529208984,1.0,0.027137042062415198,36.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,-2.1249387366083,-2.9804013951067705,-0.012500000000000002,0.0,-0.006250000000000001,0.012500000000000002,-0.0010745397189533205,0.0,-0.0005372698594766602,0.0010745397189533205,0.32375,-0.3541927409261577,-0.11764705882352941
273,2.5,59,1216,11,205,1,8,0.04851973684210526,0.05365853658536585,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13559322033898305,0.15296052631578946,0.8864589028613086,0.017367305976806413,0.8181818181818182,0.0975609756097561,8.386363636363637,0.0,0.0,0.0,0.0,-0.06666666666666668,-0.03333333333333334,-0.06666666666666668,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.013392857142857142,-1.0078253375119566,-1.7032455820072379,-0.08888888888888889,-0.015000000000000003,-0.051944444444444446,0.07388888888888889,-0.02643249622757467,-0.0019879823109290864,-0.014210239269251879,0.024444513916645583,0.13839285714285715,0.03736920777279522,-0.10925397472482674
274,4.0,74,245,10,38,1,1,0.3020408163265306,0.2631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.17142857142857143,0.6306306306306306,0.06332046332046332,0.8,0.5263157894736842,1.5200000000000002,0.0,0.0,0.0,0.0,-0.1,-0.05,-0.1,0.3,0.15,0.3,0.0,-0.8846065812979305,-1.4927846829344065,-0.0375,-0.02,-0.028749999999999998,0.017499999999999998,-0.011151209346008065,-0.0036771897708493817,-0.007414199558428723,0.007474019575158683,1.0,0.0,-0.41481481481481486
275,3.5,50,1082,10,214,1,11,0.04621072088724584,0.04672897196261682,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.19038817005545286,0.7353398058252428,0.05038817005545285,0.7,0.09345794392523364,7.49,0.0,0.0,0.0,0.0,-0.6,-0.3,-0.6,0.9,0.45,0.9,0.004048582995951417,-1.1374244481563598,-1.9843353689044028,0.0,-0.045,-0.0225,-0.045,0.0,-0.006679933500519595,-0.0033399667502597976,-0.006679933500519595,0.04048582995951417,-0.926829268292683,-0.43947606142728096
276,3.5,57,1031,10,180,1,9,0.055286129970902036,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.17070805043646944,0.9249401913875598,0.01281331359436419,0.7,0.1111111111111111,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.004807692307692308,-1.414973347970818,-2.256022088741803,0.04285714285714286,-0.005000000000000002,0.018928571428571427,-0.04785714285714286,0.006785011233428026,-0.0027012052370033574,0.002041902998212334,-0.009486216470431384,0.25,-0.5072463768115942,-0.5821256038647343
277,3.0,63,1887,9,375,1,15,0.033386327503974564,0.024,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.17700052994170642,0.8071000855431992,0.034143387084563576,0.7777777777777778,0.05333333333333334,14.583333333333332,0.0,0.0,0.0,0.0,-0.2,-0.1,-0.2,0.2,0.1,0.2,0.007575757575757576,-1.3189415849726833,-2.4104696299979995,-0.05714285714285715,0.030000000000000006,-0.013571428571428571,0.08714285714285716,-0.004912181572358037,0.005412783164503496,0.0002503007960727296,0.010324964736861533,0.0707070707070707,0.10042194092827003,-0.1882744836775483
278,4.0,50,1300,7,219,1,10,0.038461538461538464,0.0319634703196347,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1853846153846154,0.6473029045643153,0.0653846153846154,0.8571428571428571,0.091324200913242,9.385714285714286,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.2,0.1,0.2,0.0037313432835820895,-1.5250448070368452,-2.381661504659324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6828358208955224,0.36329588014981273,-0.24812734082397003
279,3.5,53,1925,7,333,1,12,0.027532467532467533,0.021021021021021023,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.16675324675324676,0.5657438429436313,0.07241362411173732,0.8571428571428571,0.06006006006006006,14.27142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010498687664041995,-1.3504760542973453,-2.00070992535934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06036745406824147,-0.5855263157894737,-0.09876160990712075
280,4.0,58,225,9,30,1,1,0.2577777777777778,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.16,0.8620689655172413,0.022068965517241385,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,-0.1,-0.05,-0.1,0.45,0.225,0.45,0.0,-1.135662602000073,-2.038153341526452,-0.03333333333333333,-0.01,-0.021666666666666667,0.02333333333333333,-0.002865439250542188,-0.0009022503223136667,-0.0018838447864279275,0.001963188928228521,1.0,0.0,0.3
281,3.5,33,2517,6,480,1,23,0.013110846245530394,0.0125,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.17401668653158522,0.6965545869655458,0.05280456531946401,0.6666666666666666,0.041666666666666664,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.125,0.0037243947858473,-1.3682464496819626,-2.206994832740591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22532588454376165,-0.44029850746268656,-0.28666450356911094
282,3.5,68,1351,12,271,1,8,0.050333086602516654,0.04428044280442804,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,0.1843079200592154,0.7978974722419089,0.03724909652980363,0.5833333333333334,0.07380073800738007,7.904166666666667,0.0,0.0,0.0,0.0,0.06818181818181818,0.03409090909090909,0.06818181818181818,0.22727272727272727,0.11363636363636363,0.22727272727272727,0.0,-1.444328741323355,-2.276305718763126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4366616989567809
283,3.0,61,2696,10,464,1,18,0.022626112759643918,0.021551724137931036,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11475409836065574,0.16023738872403562,0.7161505768063144,0.04548329036337988,0.8,0.04310344827586207,18.56,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.005813953488372093,-1.3324384599156054,-2.1925918188092792,0.0,-0.008333333333333333,-0.004166666666666667,-0.008333333333333333,0.0,-0.0013275682509024844,-0.0006637841254512422,-0.0013275682509024844,0.04263565891472868,-0.4174757281553398,-0.15048543689320387
284,3.5,60,1563,10,254,1,10,0.03838771593090211,0.03937007874015748,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.18234165067178504,0.8226315789473684,0.032341650671785044,0.6,0.07874015748031496,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019543973941368076,-1.1861083798132053,-2.196951435311799,0.03333333333333333,0.0,0.016666666666666666,-0.03333333333333333,0.005277230959332909,0.0,0.0026386154796664545,-0.005277230959332909,0.04234527687296417,0.05555555555555555,-0.0457516339869281
285,4.5,63,577,10,90,1,1,0.10918544194107452,0.1111111111111111,1.0,0.0,0.25,0.25,0.125,0.0,0.25,0.25,0.25,0.12698412698412698,0.16464471403812825,0.7712614870509606,0.03766058705400127,0.6,0.2222222222222222,2.7,0.0,0.0,0.0,0.0,-0.1,-0.05,-0.1,0.8,0.4,0.8,0.0,-3.2182728535714475,-4.234128553463327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
286,3.0,68,2339,10,371,1,12,0.02907225309961522,0.026954177897574125,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10294117647058823,0.15177426250534418,0.678251864125932,0.048833086034755946,0.8,0.05390835579514825,14.84,0.0,0.1,0.0,0.4,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.002380952380952381,-1.5093059380910636,-2.3245230844191402,0.0,0.005,0.0025,0.005,0.0,0.0001275194995975095,6.375974979875475e-05,0.0001275194995975095,0.2,-0.60381861575179,-0.38828713053056724
287,3.5,63,1343,11,228,1,10,0.04690990320178704,0.04824561403508772,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.16455696202531644,0.6752136752136753,0.05344585091420534,0.5454545454545454,0.08771929824561403,6.218181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01556420233463035,-1.2638050876530564,-2.0241515198518654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11284046692607004,-0.181640625,-0.5184151785714286
288,4.0,63,2060,11,372,1,12,0.03058252427184466,0.02956989247311828,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12698412698412698,0.16601941747572815,0.7648751508400631,0.03903529049160118,0.6363636363636364,0.053763440860215055,11.836363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5713911715615105,-2.4232161073923777,0.0,0.005,0.0025,0.005,0.0,0.0006370235620036877,0.00031851178100184387,0.0006370235620036877,1.0,0.0,-0.13847521671482552
289,4.0,88,256,14,40,1,1,0.34375,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14772727272727273,0.1953125,0.7563636363636363,0.047585227272727265,0.5714285714285714,0.5,1.1428571428571428,0.0,0.0,0.0,0.0,-0.16,-0.08,-0.16,0.45999999999999996,0.22999999999999998,0.45999999999999996,0.019230769230769232,-1.0170333392987803,-1.6385660359324867,0.0,-0.0025,-0.00125,-0.0025,0.0,-0.0002149079437906641,-0.00010745397189533205,-0.0002149079437906641,0.17307692307692307,-0.6862745098039216,-0.403921568627451
290,3.5,60,578,10,98,1,4,0.10380622837370242,0.10204081632653061,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.15916955017301038,0.8376811594202899,0.025836216839677045,0.8,0.20408163265306123,3.92,0.0,0.0,0.0,0.0,-0.17499999999999996,-0.08749999999999998,-0.17499999999999996,0.19166666666666665,0.09583333333333333,0.19166666666666665,0.01834862385321101,-1.0374264979406236,-1.754333981838631,0.0,-0.01,-0.005,-0.01,0.0,-0.0012113252405818228,-0.0006056626202909114,-0.0012113252405818228,0.07339449541284404,-0.2222222222222222,-0.22592592592592592
291,3.5,27,2512,4,451,1,20,0.010748407643312101,0.008869179600886918,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.1747611464968153,0.8477178773306335,0.02661299834866715,0.75,0.04434589800443459,16.912499999999998,0.0,0.0,0.0,0.0,-0.3,-0.15,-0.3,0.6,0.3,0.6,0.0,-1.9542425094393248,-3.0199300491965193,0.0,-0.025,-0.0125,-0.025,0.0,-0.004177645329458325,-0.0020888226647291625,-0.004177645329458325,1.0,0.0,0.17625231910946196
292,3.0,47,3467,6,563,1,31,0.013556388808768388,0.010657193605683837,0.03225806451612903,0.0,0.1,0.1,0.05,0.0,0.1,0.1,0.1,0.0851063829787234,0.17075281222959332,0.49841863139735476,0.08564642925086992,0.8333333333333334,0.035523978685612786,23.458333333333336,0.0,0.0,0.0,0.0,0.04999999999999999,0.024999999999999994,0.04999999999999999,0.7,0.35,0.7,0.0,-1.495165757413305,-2.106077456840313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.03056768558951965
293,4.0,66,20414,11,3162,1,117,0.0032330753404526307,0.003478810879190386,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.156314294111884,1.0662279327274626,-0.010352372554782663,0.7272727272727273,0.006325110689437065,114.98181818181818,0.0,0.0,0.0,0.0,0.06818181818181818,0.03409090909090909,0.06818181818181818,0.2772727272727273,0.13863636363636364,0.2772727272727273,0.00427578834847675,-1.551914484094053,-2.4477213552248998,-0.0375,-0.015,-0.02625,0.0225,-0.003223619156859961,-0.0004270772156436607,-0.0018253481862518107,0.0027965419412163003,0.009887760555852484,-0.0793237102379043,-0.017013530886826795
294,4.5,63,5056,11,835,1,41,0.012460443037974684,0.013173652694610778,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.16435917721518986,0.9657517238744676,0.00562901848503114,0.6363636363636364,0.023952095808383235,26.568181818181817,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.2833333333333333,0.14166666666666666,0.2833333333333333,0.004008016032064128,-1.743858036184065,-2.7171896442796704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021042084168336674,-0.27181544633901705,-0.29934247186002455
